Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
688332cb-e92c-9679-825f-1d1e58a167ed,1977-04-11,,999-12-8684,S99915600,X76811073X,Mr.,Buford910,Malcom15,Ernser583,,,M,white,nonhispanic,M,Los Angeles  California  US,929 Mueller Harbor,Monrovia,California,Los Angeles County,6037,91016,34.183500973288105,-117.95657406220475,544298.89,482142.45,67371
d806cd52-b1e5-aa45-44b2-f0e05341bc8d,1957-05-26,,999-41-7687,S99928933,X42562641X,Ms.,María José279,,Angulo494,,,S,white,hispanic,F,Kingston  Kingston  JM,213 Tremblay Byway,Oxnard,California,Ventura County,6111,93001,34.09904537417382,-119.12590804871503,426143.86,903445.64,139706
bf68d2dc-8d81-9e4e-5ade-ca8ca1b2492a,1939-11-26,2002-01-21,999-46-9996,S99986859,X48218092X,Mr.,Sancho742,Miguel Ángel46,Heredia716,,,D,white,hispanic,M,Caracas  Capital District  VE,909 Bosco Mall Apt 44,Los Angeles,California,Los Angeles County,6037,90042,34.01766677114181,-118.41779494326266,108019.13,422787.87,24937
e2e3dcc1-8faf-62e6-2e8a-98358611c9e2,1957-01-25,2013-06-09,999-41-1402,S99946126,X59798160X,Mr.,Andrés117,Armando772,Frías523,,,M,white,hispanic,M,Port-au-Prince  Haiti  HT,170 Swift Bridge Unit 14,Santa Maria,California,Santa Barbara County,6083,93454,34.88875142705734,-120.35841844245581,100286.68,124229.94,35491
b3982cd2-f1ec-d97c-848c-a019a07bff69,1975-02-13,,999-59-9188,S99958263,X64793684X,Mrs.,Karl184,Cherlyn665,Hane680,,Hartmann983,M,white,nonhispanic,F,Long Beach  California  US,252 Tremblay Terrace Unit 68,Lathrop,California,San Joaquin County,6077,95231,37.81028431618418,-121.33053315539571,405916.40,585567.23,55442
8ed08efa-a8c8-e8d7-9791-4911b2a9d3b4,2003-10-15,,999-24-9275,S99933549,X87933152X,Ms.,Leeann571,Glenda787,Bosco882,,,,white,nonhispanic,F,Oxnard  California  US,1059 Sanford Wynd Suite 91,Los Angeles,California,Los Angeles County,6037,90069,34.03808914164534,-118.52461610310107,7020.84,113858.63,24474
ef8df187-dc9d-6835-3b16-393b9344eb04,1973-05-17,,999-73-2451,S99921153,X58322573X,Mrs.,Brittaney358,Tatum703,MacGyver246,,Robel940,M,white,hispanic,F,Rancho Cordova  California  US,1094 Green Rue,Colton,California,San Bernardino County,6071,92316,34.02559988367936,-117.40492134117589,22431.30,1486649.00,21162
df004bcc-be49-20d7-80df-9a87218d4c7f,1983-10-25,,999-49-1690,S99932396,X51604171X,Mrs.,Diana207,Olivia294,Ríos175,,Gamboa193,M,asian,hispanic,F,Ponce  Puerto Rico  PR,920 Nicolas Vale,El Monte,California,Los Angeles County,6037,91733,34.04155364193199,-118.07282818566377,101820.42,468473.41,32874
8638eb91-3d03-45da-6e59-2fed20eeec8a,1995-06-06,,999-56-5180,S99974870,X84142873X,Mr.,Ramiro608,,Bañuelos542,,,M,white,hispanic,M,Roseau  Saint George  DM,606 Ebert Lodge,South Pasadena,California,Los Angeles County,6037,91030,34.15552125126624,-118.16593059488957,22025.01,83274.82,41588
a2ab8d3d-3707-4f3f-9350-4fd82218d750,1994-11-24,,999-56-2929,S99953637,X77297789X,Mr.,Waylon572,,Baumbach677,,,M,white,hispanic,M,San Jose  California  US,977 Batz Center Suite 60,Anaheim,California,Orange County,6059,92808,33.87853668156953,-117.80873986544323,19201.24,1076597.50,25065
4d7fb757-cfc7-a12c-3746-b3ba218719ef,1977-03-24,,999-95-9073,S99987356,X56989262X,Mrs.,Heike726,Francie486,Rogahn59,,Kemmer137,M,white,nonhispanic,F,Los Angeles  California  US,194 Ortiz Village,Chula Vista,California,San Diego County,6073,91911,32.603039853831575,-116.97806027267099,348727.23,711846.48,151865
ee9436b0-a383-569b-843b-849756bc0c8a,1967-10-02,2014-12-05,999-37-4010,S99912242,X35309024X,Mr.,Elliott563,,Hayes766,,,D,black,hispanic,M,Santa Cruz  California  US,677 Brown Station Apt 82,Beaumont,California,Riverside County,6065,92583,33.99791221922226,-117.01407985831811,33055.57,792903.90,13056
03770d04-938a-91b0-b8b5-0b92f71795fb,1979-06-24,,999-19-4126,S99934038,X24214947X,Mrs.,Laura391,Tempie784,Hermann103,,Lubowitz58,M,white,hispanic,F,Adelanto  California  US,284 Runolfsdottir Branch Apt 38,Franklin,California,Merced County,,00000,38.39981643803949,-121.49112086739272,17516.85,1690621.33,21532
2d493137-40b1-4032-246e-c8e4f2f28dbd,2011-09-19,,999-76-2739,,,,Roberto515,Carlos172,Rocha983,,,,white,hispanic,M,Bayamon  Puerto Rico  PR,879 Purdy Haven,Manteca,California,San Joaquin County,6077,95330,37.78757962715079,-121.17462498908274,10750.44,485133.72,174922
bc32ca33-1074-db53-33a3-94e6a6762ff1,1976-05-26,,999-70-1785,S99944281,X59809114X,Mr.,Dana512,Antoine384,Kreiger457,,,M,white,nonhispanic,M,Long Beach  California  US,445 Reinger Highlands Apt 16,San Luis Obispo,California,San Luis Obispo County,6079,93401,35.2336077816225,-120.65562087782632,209830.17,49729.41,134891
4bd60f2c-f933-b5d2-3dc2-a6ce29d83b37,1934-06-23,2021-11-05,999-46-8718,S99992613,X76087235X,Mrs.,Isabel214,Andree11,Hessel84,,Dach178,D,other,hispanic,F,San Diego  California  US,977 Krajcik Boulevard Unit 62,Port Hueneme,California,Ventura County,6111,93041,34.12582672617418,-119.15774173110276,868297.87,1123820.09,104935
5a9d98df-4309-437e-c91f-6d45126e6101,1995-05-13,,999-13-8671,S99963208,X74890224X,Mr.,Timothy142,Dave764,Beatty507,,,M,native,nonhispanic,M,Riverside  California  US,655 Romaguera Throughway,Salinas,California,Monterey County,6053,93901,36.79116192747616,-121.66117667351331,23070.01,73408.35,39363
699d8767-d40c-29f9-fd9a-e995c274f614,1965-10-04,,999-95-4513,S99989721,X78111718X,Mr.,Timothy142,,Jast432,,,S,white,nonhispanic,M,Los Gatos  California  US,697 Stiedemann Neck,San Mateo,California,San Mateo County,6081,94403,37.47394308999672,-122.19186493048909,243641.96,880114.08,148049
056ded2d-827e-1cf1-199c-5561d7884437,1919-02-19,2002-08-05,999-64-4653,S99939947,X58921377X,Mrs.,Cherise743,Elodia940,McDermott739,,Kessler503,W,white,nonhispanic,F,Corona  California  US,576 Wolff Divide Suite 39,Lancaster,California,Los Angeles County,6037,93536,34.65334029072397,-118.22873066180448,37753.66,2022414.88,11123
fad88ba7-7fd5-539b-594e-ddd10d69d70a,1988-04-24,,999-51-3476,S99910953,X18769534X,Mrs.,Hang682,Apryl870,Ankunding277,,Botsford977,M,white,hispanic,F,Watsonville  California  US,330 McClure Village Suite 26,Victorville,California,San Bernardino County,6071,92301,34.55020806232568,-117.1441766244936,248182.04,579804.25,63679
14bae5da-5392-dc93-3e22-19fb678d5b34,1950-06-28,,999-64-1584,S99962546,X53403815X,Mr.,Tim88,Frederick289,Borer986,,,M,white,nonhispanic,M,Los Angeles  California  US,704 Macejkovic Lock Apt 45,Watsonville,California,Santa Cruz County,6087,95076,36.92662776332649,-121.78402104014455,132407.12,252489.56,23720
9b92d751-0db0-1cb6-eb34-f8ca664fa95c,1957-01-25,,999-37-1474,S99968670,X48450775X,Mr.,Rafael239,Lorenzo669,Miranda712,,,M,white,hispanic,M,Puebla  Puebla  MX,1090 Pfannerstill Viaduct,Santa Maria,California,Santa Barbara County,6083,93454,34.921622959061516,-120.46711300259483,215696.89,156311.50,35491
51e68d81-0170-2a66-1d73-1df6f423a631,1990-08-27,,999-18-5210,S99935014,X15336773X,Mr.,Humberto482,Deandre599,Carroll471,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,114 Gutmann Ramp,San Diego,California,San Diego County,6073,92135,32.70939589677942,-117.09016241175647,111541.24,20497.61,63569
4aa24740-d774-26a0-f620-56177f4cce14,1943-09-20,2009-11-04,999-26-4970,S99988351,X13001660X,Mr.,Pablo44,Germán350,Córdova800,,,S,asian,hispanic,M,La Paz  Baja California  MX,632 Spinka Trafficway,Garden Grove,California,Orange County,6059,92843,33.80132599025273,-117.84629940360212,22998.22,975535.83,22422
4ab782de-7c15-9907-2801-576460e0db1f,1992-07-05,,999-10-1380,S99957474,X39414532X,Mr.,Markus389,Randell912,Gusikowski974,,,M,asian,nonhispanic,M,Rosemead  California  US,1044 Lockman Trafficway,Lodi,California,San Joaquin County,6077,95242,38.15815893306173,-121.25042972680437,549622.50,425717.90,60417
8d46f76d-f9b6-b78b-5c37-217ba316d073,1990-09-21,,999-83-4391,S99985667,X29868524X,Mr.,Marion502,Johnny786,O'Keefe54,,,M,asian,hispanic,M,Nipomo  California  US,103 Hackett Common,Monrovia,California,Los Angeles County,6037,91016,34.10146246397717,-118.0008044013661,200739.80,83427.86,89897
fb41ef7b-d9f3-8c00-542e-9e14f15c6334,2021-12-21,,999-73-4077,,,,Del587,Erin498,Torp761,,,,black,nonhispanic,M,Glendale  California  US,826 Howell Dale Unit 57,Monterey Park,California,Los Angeles County,6037,91754,34.0179002944752,-118.11303620191653,7695.85,0.00,112751
36680140-2888-d4f7-7d40-2fd72f925159,2014-04-19,,999-22-9399,,,,Gonzalo160,,Madrigal893,,,,white,hispanic,M,Caguas  Puerto Rico  PR,447 Marks Port Unit 87,Hacienda Heights,California,Los Angeles County,6037,91745,33.97704112542532,-117.93166897232007,34179.39,4845.70,81804
6788a152-b927-e077-630a-e70dac7e7cff,2013-12-05,,999-43-3772,,,,Ping698,Dong972,Predovic534,,,,other,nonhispanic,F,Norco  California  US,1091 Hodkiewicz Park Unit 23,Bell,California,Los Angeles County,6037,90270,34.01622007742765,-118.14597995681102,1800.00,35235.19,8445
49960a5b-c811-a6d9-f799-2dcb0f104cbb,1997-03-30,,999-44-2172,S99996044,X32970800X,Mr.,Otis335,,Denesik803,,,,white,nonhispanic,M,Alturas  California  US,1018 Towne Union,San Francisco,California,San Francisco County,6075,94118,37.82321423516239,-122.41437960856231,6056.36,84003.73,18552
a89bf1cb-e014-0243-c671-7df0230da865,1964-11-12,,999-99-3765,S99992671,X34580867X,Mrs.,Dale454,Octavia629,Kuhic920,,Wunsch504,M,white,hispanic,F,Baldwin Park  California  US,199 Hodkiewicz Annex Apt 1,La Puente,California,Los Angeles County,6037,91746,34.07508956782685,-118.01967030270728,18132.71,909743.53,2800
a59cec27-c3dc-2b88-ac1a-70a162a6919e,1962-05-27,2019-05-24,999-65-7168,S99986484,X68086821X,Mr.,Eldridge510,Tory770,Murray856,,,S,white,nonhispanic,M,Temecula  California  US,446 Windler Meadow Suite 75,Milpitas,California,Santa Clara County,6085,95035,37.452541354812936,-121.82989339381366,118059.77,772089.38,789989
ac24b5ec-8a7c-3413-9f5d-f52b9d7fc260,2000-05-03,,999-10-4279,S99925411,X20402351X,Ms.,Miriam769,,Prosacco716,,,,white,nonhispanic,F,Los Angeles  California  US,226 Lind Run Unit 69,Covina,California,Los Angeles County,6037,91722,34.06265091385323,-117.8785494129095,7300.00,370285.14,21342
f18adfcb-6269-9780-2bab-c00d93369ce2,1961-08-27,,999-35-2255,S99960386,X848079X,Mr.,Roland928,Hai304,Weissnat378,,,M,white,nonhispanic,M,Pomona  California  US,300 Kutch Brook,Vista,California,San Diego County,6073,92056,33.11581703773441,-117.24072955415825,39063.72,993361.22,9737
c502f43d-b21a-ea2b-19c3-369c4fcbb313,1941-08-10,,999-93-4720,S99991500,X73127676X,Mr.,Herschel574,Wilson960,Bernhard322,,,D,asian,nonhispanic,M,Union City  California  US,460 Bergstrom Spur Apt 11,Pacifica,California,San Mateo County,6081,94044,37.627551943775075,-122.44871153411746,162995.00,291127.18,43220
b82f9d04-14b4-943b-b40c-c635da1e3c9b,2020-04-22,,999-98-6626,,,,Lionel365,Fredric73,Towne435,,,,asian,hispanic,M,Anaheim  California  US,678 Hickle Green,Fountain Valley,California,Orange County,6059,92704,33.67538240197691,-117.96839345257033,10467.85,0.00,132571
5629979f-a728-f8bb-f32f-5a988c106311,1967-10-02,,999-99-8085,S99948731,X1270173X,Mr.,Jordan900,Sidney996,Feeney44,,,M,black,hispanic,M,Hawthorne  California  US,550 Price Lane Suite 4,Beaumont,California,Riverside County,6065,92223,33.97085354318372,-116.97392389345353,23593.79,473626.16,13056
7a324faf-de17-7b76-8f05-beb4b7348ddc,1939-11-26,,999-31-8668,S99947051,X38550630X,Mr.,Patricio639,,Díaz674,,,W,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,598 Littel Mall,Los Angeles,California,Los Angeles County,6037,91402,34.12017577193136,-118.14775981514642,149193.01,464522.79,24937
606fadb4-d517-218c-c66f-d22f86a25e46,1998-02-11,,999-25-6891,S99921302,X12965549X,Mr.,Marc757,Jonas187,Greenholt190,,,,white,nonhispanic,M,Rancho Cordova  California  US,625 Lemke Hollow Suite 28,Alameda,California,Alameda County,6001,94501,37.7420965145803,-122.24024971459028,102730.24,20657.03,135782
0005a479-d128-178d-4aac-fefe1b0cc77e,1940-07-01,,999-53-5785,S99992951,X43699022X,Mrs.,Elene949,Fran41,Bashirian201,,Casper496,M,white,nonhispanic,F,Glendale  California  US,283 Eichmann Crossroad Unit 71,San Lorenzo,California,Alameda County,6001,94580,37.636091380688114,-122.16782793065207,419472.13,1089559.64,133753
5c5adcd5-286c-6804-7f0e-189322f7f25a,2014-03-03,,999-72-5292,,,,Joie561,Vivienne78,Lowe577,,,,white,nonhispanic,F,South Whittier  California  US,403 Funk Orchard,Moreno Valley,California,Riverside County,6065,92571,33.89660006367488,-117.28734433709275,20650.29,23977.14,78418
d40278a6-d0a6-d2fe-ce06-77c7f1342ee0,2017-01-13,,999-56-8020,,,,Bibi254,Christena299,Cremin516,,,,white,nonhispanic,F,Chula Vista  California  US,154 Medhurst Branch Apt 23,San Diego,California,San Diego County,6073,92107,32.82411284279722,-117.06332511549829,12311.55,11400.11,88958
18f8440c-aaf5-070e-da34-a7298fc12869,1934-06-23,2005-05-14,999-12-2953,S99985817,X32596296X,Ms.,Cassandra224,,Stroman228,,,S,other,hispanic,F,Los Angeles  California  US,241 Lowe Quay,Port Hueneme,California,Ventura County,6111,93043,34.16357808436674,-119.23135811529687,963036.71,570912.54,104935
84a99edf-73d8-c61a-2187-eb88362b15cb,1966-11-09,1975-03-20,999-74-1296,,,,Dusty207,Kelly223,West559,,,,asian,nonhispanic,M,Cantho  Cần Thơ  VN,1050 Stamm Annex Suite 80,San Diego,California,San Diego County,6073,92139,32.78264413728206,-117.04742686156719,93599.70,20393.03,106258
2e1010a4-bf9d-dddc-4d07-d60816ab1a85,1958-12-21,,999-53-2375,S99970724,X30001255X,Mr.,Jude172,Bryce11,Kuphal363,,,M,asian,hispanic,M,Napa  California  US,536 Kirlin Green Suite 21,Costa Mesa,California,Orange County,6059,92627,33.67241604185073,-118.01214191336668,84136.33,275685.79,33615
e3515198-93bd-7da0-ba21-3dd7b89ec595,1988-11-22,,999-77-7366,S99988117,X29752143X,Mr.,Ross213,,Romaguera67,,,S,asian,nonhispanic,M,Davis  California  US,138 Nolan Light Unit 19,Baldwin Park,California,Los Angeles County,6037,91746,34.05496776890428,-117.99788169173486,149400.96,0.00,85291
2e735e2a-a004-2386-4701-58cd8114769b,2003-05-23,,999-33-3679,S99924617,X26043282X,Mr.,Jaime666,Santiago500,Acuña179,,,,white,hispanic,M,Gaudalajara  Jalisco  MX,227 Schuster Lock Apt 46,San Diego,California,San Diego County,6073,92102,32.73992731790935,-117.20425673523812,89603.73,932081.91,58318
1444bcdc-2ada-aebf-41dd-85f12d852bc1,1955-10-25,,999-77-7747,S99973695,X60286767X,Mr.,Pedro316,Armando772,Arroyo916,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,109 Reinger Rue Apt 96,Los Angeles,California,Los Angeles County,6037,91316,34.08001065644878,-118.53154278480173,15013.47,541019.63,5828
b00823c6-6df8-491d-5898-7dbca685293f,1961-05-25,,999-22-2714,S99966793,X84199164X,Mrs.,Adah626,Lavina533,Goyette777,,Pagac496,M,asian,nonhispanic,F,Modesto  California  US,269 MacGyver Park,Santa Fe Springs,California,Los Angeles County,6037,90650,33.982694413839525,-118.02210261512805,407846.07,877540.22,148624
4732cd0b-4a2f-47ae-9429-4145ff60b008,2008-05-13,,999-20-1156,S99978257,,,Shanell37,,Rosenbaum794,,,,white,nonhispanic,F,Elk Grove  California  US,740 Von Hollow Unit 72,Fresno,California,Fresno County,6019,93725,36.791403999370665,-119.74006076664686,46501.57,7490.43,101558
009895a3-fb50-f616-72ab-5346ba32deaf,1919-02-19,1999-11-22,999-85-5849,S99926502,X77760292X,Ms.,Katrice671,Carma664,Wehner319,,,S,white,nonhispanic,F,San Jacinto  California  US,268 Champlin Glen,Lancaster,California,Los Angeles County,6037,93534,34.73972007657188,-118.11812837696014,23461.37,1929947.11,11123
65cbc9b6-7783-acde-d89c-7ae5a995ebbb,1962-05-27,2020-09-13,999-37-3873,S99914003,X75236294X,Mr.,Marcos263,,Schuppe920,,,M,white,nonhispanic,M,Los Angeles  California  US,528 Tremblay Viaduct,Milpitas,California,Santa Clara County,6085,95035,37.473326090656876,-121.85731985822635,68632.06,284492.12,789989
7b2250a4-6962-94df-a37c-503ed823c14f,2017-08-06,,999-40-5836,,,,Alise864,Lavada531,Streich926,,,,white,nonhispanic,F,San Jose  California  US,669 Howell Wynd,Fremont,California,Alameda County,6001,94539,37.504577207419345,-121.9515748305394,34063.75,16284.11,609983
67abade3-d58e-9cdf-acd1-822b390137c4,1950-12-07,,999-46-2644,S99936590,X78756031X,Mr.,Wm806,William805,Williamson769,,,D,white,hispanic,M,Rialto  California  US,547 Cummerata Gate Apt 86,Oakdale,California,Stanislaus County,6099,95361,37.73916241069343,-120.79891035495041,28519.31,1190520.00,7325
5a4beb2a-3577-ad82-30e2-75e84f771d67,2023-06-16,,999-11-1522,,,,Sylvester827,Harley673,Goyette777,,,,white,nonhispanic,M,Lake Mathews  California  US,740 Jacobson Byway Apt 81,Santa Monica,California,Los Angeles County,6037,90403,34.01677801794956,-118.52383535551893,750.00,10666.06,28543
699c2f48-dd7a-197d-b40a-3cb88c6826ff,1954-02-01,,999-65-8911,S99969255,X23472677X,Mr.,Abraham100,Raleigh478,Reynolds644,,,S,white,nonhispanic,M,Murrieta  California  US,1016 Hintz Well Apt 77,Chico,California,Butte County,6007,95973,39.78944436968767,-121.82037008025557,230796.69,584459.97,32419
37ee4f0b-9f2d-7e3f-1924-7cd25c527e4a,2015-02-03,,999-74-1810,,,,Charles364,Jerry654,Runolfsdottir785,,,,white,nonhispanic,M,Santa Ana  California  US,537 Yundt Orchard,Hanford,California,Kings County,6031,93230,36.28346095807674,-119.63499051788916,32999.75,3820.70,57844
a3a7e16c-0aab-14bf-1632-38bc2e3b0dc1,1942-08-28,,999-74-9447,S99976509,X20265055X,Mrs.,Tessa832,Aurora248,Hahn503,,Sawayn19,W,white,hispanic,F,Bell  California  US,167 MacGyver Path,El Cajon,California,San Diego County,6073,92071,32.81994344271993,-116.99646672937496,31183.04,2008065.61,13342
6775a61c-479c-6554-e3da-e38a503fa646,1955-11-28,,999-54-5388,S99981786,X84349312X,Mrs.,Charmain607,Gabriele201,Kunze215,,Rempel203,M,white,nonhispanic,F,San Diego  California  US,759 Reichel Key Unit 52,Camarillo,California,Ventura County,6111,93010,34.228080512806386,-119.0432761018094,320214.42,1229899.89,28274
8358e275-a599-57ea-e683-b550190e872e,2017-12-02,,999-32-1184,,,,Ambrose149,Darren774,Leffler128,,,,white,hispanic,M,Clovis  California  US,340 O'Reilly Ferry,La Crescenta-Montrose,California,Los Angeles County,,00000,34.2079237675238,-118.2539299265713,20183.38,148.52,120270
5cece4b9-84ff-8956-e136-6bb9c585f44d,1966-11-09,,999-72-9745,S99966850,X84105485X,Mr.,Elliott563,Christian753,Rutherford999,,,M,asian,nonhispanic,M,Ho Chi Minh City  Gia Định  VN,846 Pfeffer Parade,San Diego,California,San Diego County,6073,92131,32.80902616882327,-117.16253708944521,335457.62,146814.30,106258
cb3abe97-f213-c860-f03f-8273dadf4f57,2011-06-25,,999-16-9168,,,,Glen190,Chi716,Hagenes547,,,,white,nonhispanic,M,Sacramento  California  US,1057 Heathcote Knoll Unit 65,San Diego,California,San Diego County,6073,92147,32.905209313021864,-117.18702169754687,39536.14,43866.52,45920
12b66f6f-89ce-866e-208b-473d814a7f6c,1970-11-20,,999-96-4554,S99999160,X49076306X,Ms.,Shanice479,Lara964,Buckridge80,,,S,white,nonhispanic,F,Los Angeles  California  US,234 Kuhic Key Unit 5,Redwood City,California,San Mateo County,6081,94061,37.44864586740222,-122.24811569397312,329040.82,684791.52,334421
b50bb26e-1f6d-2732-d8ee-822963a38551,1934-06-23,2016-08-03,999-12-4586,S99997012,X81384965X,Mrs.,Jacquie940,Kitty323,Nader710,,Kris249,M,other,hispanic,F,San Diego  California  US,245 Ritchie Burg,Port Hueneme,California,Ventura County,6111,93041,34.185557606500105,-119.19586717455755,946887.54,362368.36,104935
c4ce558c-5a4a-0949-601a-523c3b045e56,2010-09-05,,999-47-7995,,,,Claudia969,Sara501,Rodarte647,,,,white,hispanic,F,Caracas  Capital District  VE,736 Bradtke Harbor,Los Angeles,California,Los Angeles County,6037,90068,34.076036180735876,-118.33540988039377,10282.73,415188.63,49057
16100f10-b180-80d8-7293-192b331e1a4c,1985-05-13,,999-52-7328,S99977124,X25116812X,Mrs.,Mireille557,,Donnelly343,,Bogan287,D,white,nonhispanic,F,West Hollywood  California  US,1012 Beatty Landing,Santee,California,San Diego County,6073,92020,32.847809731831155,-116.82953196906843,11421.91,516595.22,17652
62a832c5-d56d-f57d-c07f-446a80de1330,1998-10-29,,999-51-2741,S99994264,X21977903X,Mr.,Terrance440,Ezra452,Cummings51,,,,asian,nonhispanic,M,Tustin  California  US,883 Bednar Bridge Unit 93,Brentwood,California,Contra Costa County,6013,94513,37.927314997291134,-121.7087899532274,56676.50,104087.82,592860
a77dc2c4-1903-3022-f550-30aead28adbc,1974-07-16,,999-16-3178,S99993934,X69414488X,Mrs.,Elia719,,Parisian75,,Turcotte120,D,white,nonhispanic,F,La Habra  California  US,594 Bernhard Pathway,Menlo Park,California,San Mateo County,6085,94303,37.343249932370824,-122.25829539689751,580733.66,1608264.18,36252
7aefc7b2-707a-c73f-09dc-85f109c7e6d1,2002-05-06,,999-30-9453,S99911408,X86591442X,Mr.,Gregg522,Colby655,Spencer878,,,,white,nonhispanic,M,Long Beach  California  US,805 Nikolaus Trace Suite 58,Corona,California,Riverside County,6065,92880,33.77348523201245,-117.46145840557232,317820.83,721488.34,52455
3d5c86f6-ca53-62dd-5b26-29431e683e7d,1962-05-27,,999-91-3226,S99989293,X4306015X,Mr.,Lowell343,Ed239,Friesen796,,,M,white,nonhispanic,M,Oakland  California  US,599 Kerluke Manor,Milpitas,California,Santa Clara County,6085,95035,37.40536448833939,-121.89903377028406,172855.96,73243.44,789989
917ab922-ccf7-7849-a879-d42d4df326e4,1984-06-16,,999-65-2405,S99940620,X34703340X,Mr.,Ramiro608,Armando772,Armendáriz135,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,466 Paucek Throughway Apt 92,Durham,California,Butte County,6007,95938,39.56884539526752,-121.78921675249724,106839.22,2044.13,99195
c9be63bc-33dd-15fd-5e04-177e9518637d,2008-06-06,,999-97-7015,S99961530,,,Ophelia894,Dannielle300,Greenholt190,,,,white,nonhispanic,F,Lompoc  California  US,460 Beier Brook,Benicia,California,Solano County,6095,94591,38.125182109733124,-122.11093464504071,78738.49,12440.72,117837
1fea71f0-e849-703b-1ca4-284c3f20e3af,2011-02-18,,999-24-9362,,,,Aron520,Anthony633,Skiles927,,,,asian,nonhispanic,M,Incheon  Incheon  KR,179 Monahan Path,Santa Ana,California,Orange County,6059,92606,33.83443666673718,-117.85601875934924,4700.00,482712.20,16629
d144213e-9033-7d9a-5d55-e5cdc8018bdf,1998-08-13,,999-35-9791,S99923784,X27909421X,Mr.,Werner409,Von197,Armstrong51,,,,white,hispanic,M,Fullerton  California  US,723 Eichmann Brook Apt 75,Rowland Heights,California,Los Angeles County,6037,91748,33.95516761872059,-117.9353976411452,19687.87,479154.95,24574
6c52c774-934f-40d1-5637-858f2b873f0f,1987-09-04,,999-70-2909,S99994397,X75265633X,Ms.,Ester635,Ana María762,Jiménez568,,,S,native,hispanic,F,Wesley  Saint Andrew Parish  DM,977 Bruen Haven,Rialto,California,San Bernardino County,6065,92509,34.048027066194145,-117.41269708592421,358829.03,453381.15,28110
0e458987-b418-917f-9a6b-21183c8e3f66,2014-12-04,,999-68-1890,,,,Roslyn469,Arnita817,Renner328,,,,white,hispanic,F,Norco  California  US,928 Prosacco Skyway,Tulare,California,Tulare County,6107,93274,36.176184620819775,-119.3675163342587,1600.00,30267.71,2816
ff4cbbd6-e159-7dd2-bd13-225e92920aa9,1998-02-21,,999-44-5178,S99984734,X83657740X,Mr.,Rey54,Markus389,Wehner319,,,,white,hispanic,M,San Diego  California  US,1071 Christiansen Lane Unit 98,Winton,California,Merced County,6047,95388,37.460899074439936,-120.58990574405458,109717.43,884424.90,59379
a8e0ed3e-b413-baa2-b428-ec52e0ab2ace,2012-03-27,,999-94-5202,,,,Janiece99,Nicolle442,Ledner144,,,,black,nonhispanic,F,Irvine  California  US,288 Schulist Run Unit 25,Stockton,California,San Joaquin County,6077,95209,37.915978473331265,-121.25597721986479,7851.51,136397.53,770
b7f77169-73d0-1b2b-3a9a-cd61c3a055e4,2019-12-10,,999-65-8719,,,,Ana Luisa894,Carmen818,Soria950,,,,asian,hispanic,F,Marigot  Saint Andrew Parish  DM,805 Schuster Vista Suite 44,Long Beach,California,Los Angeles County,6037,90713,33.78538660358491,-118.20680074388365,950.00,22441.70,32282
690cb699-1595-0342-0327-d8b73969660c,2005-05-19,,999-33-7210,S99911255,,Mr.,Valentine262,Darron84,Stamm704,,,,white,nonhispanic,M,Moreno Valley  California  US,972 Schmeler Promenade,Los Angeles,California,Los Angeles County,6037,91608,34.044820020182485,-118.41705292940783,7363.57,879304.07,13213
9e3b0b3e-c9c2-1eb9-a3b7-7fd243a5b3a1,1945-03-24,,999-95-1248,S99937130,X25204821X,Mrs.,Lulu18,Joanne343,Dooley940,,Schuster709,D,white,hispanic,F,Vandenberg Village  California  US,990 Koch Landing,Sacramento,California,Sacramento County,6067,95660,38.602065079540886,-121.53464239063427,662271.85,351898.92,72159
4241e7cb-ab7c-57e2-a443-b01f6b86cbdd,1957-04-16,,999-75-7938,S99941719,X19244092X,Mrs.,Reina25,Francisca486,Guerrero997,,Rael318,M,white,hispanic,F,Santiago  Santiago Province  CL,806 Pollich Bridge,Jurupa Valley,California,Riverside County,6065,92509,34.02418169614027,-117.4533495547553,403396.28,800769.97,147891
5b7d7806-2f55-1bbd-b135-7757f7f866fd,2011-05-18,,999-50-1047,,,,Riley817,Rich940,Prosacco716,,,,white,nonhispanic,M,Elk Grove  California  US,333 Rutherford Terrace,Torrance,California,Los Angeles County,6037,90247,33.84721090721105,-118.28622781598865,56475.00,22361.09,127701
f8e1d06c-32a9-c265-0730-fa4649680942,1996-09-11,,999-76-5088,S99963237,X61785223X,Ms.,Bethany501,Hildegard72,Reinger292,,,S,white,nonhispanic,F,Los Angeles  California  US,777 Ritchie Green Apt 61,Montebello,California,Los Angeles County,6037,90022,34.06700078151979,-118.16658288983078,10427.96,421465.66,19020
